ID,Script Name,Description,Uniqueness Group,Icon,Min Rank,Max Rank,Goal,50+ Goal,Reward,Script Params,Single Run,Element,Specific Skylander,Unlocked Skylander,Unlocked Magic Item,Has Magic Item With Level,Using Bonus Element,Specific Magic Item,Is Magic Item Of Level,Shoot Enemy,Shoot Hat,Shoot Balloon,Shoot Destructible,Shoot Projectile,Shoot Sheep,Shoot Present,Is Hideout,Combo Coin Element
913,CollectCoins,GOAL_COINS_SKYLANDER,CollectCoinSkylander,Coins,35,45,7500,75000,2,,,,Any,,,,,,,,,,,,,,,
914,CollectCoins,GOAL_COINS_SKYLANDER,CollectCoinSkylander,Coins,40,50,10000,100000,1,,,,Any,,,,,,,,,,,,,,,
915,CollectCoins,GOAL_COINS_SKYLANDER,CollectCoinSkylander,Coins,45,50,15000,150000,2,,,,Any,,,,,,,,,,,,,,,
916,CollectCoins,GOAL_COINS_SKYLANDER,CollectCoinSkylander,Coins,999,999,25000,250000,1,,,,Any,,,,,,,,,,,,,,,
917,CollectCoins,GOAL_COINS_SKYLANDER_ONE_RUN,CollectCoinSkylander,Coins,30,34,1000,2000,2,,X,,Any,,,,,,,,,,,,,,,
918,CollectCoins,GOAL_COINS_SKYLANDER_ONE_RUN,CollectCoinSkylander,Coins,35,39,1500,3000,2,,X,,Any,,,,,,,,,,,,,,,
919,CollectCoins,GOAL_COINS_SKYLANDER_ONE_RUN,CollectCoinSkylander,Coins,40,44,2500,5000,2,,X,,Any,,,,,,,,,,,,,,,
920,CollectCoins,GOAL_COINS_SKYLANDER_ONE_RUN,CollectCoinSkylander,Coins,45,50,5000,10000,2,,X,,Any,,,,,,,,,,,,,,,
921,CollectCoins,GOAL_COINS_SKYLANDER_ONE_RUN,CollectCoinSkylander,Coins,999,999,8500,17000,3,,X,,Any,,,,,,,,,,,,,,,
922,Combo,GOAL_TAP_TROLLS_SKYLANDER,TapShootTrollSkylander,Trolls,30,40,150,1500,1,1,,,Any,,,,,,,,,,,,,,,
923,Combo,GOAL_TAP_TROLLS_SKYLANDER,TapShootTrollSkylander,Trolls,35,45,200,2000,1,1,,,Any,,,,,,,,,,,,,,,
924,Combo,GOAL_TAP_TROLLS_SKYLANDER,TapShootTrollSkylander,Trolls,40,50,250,2500,1,1,,,Any,,,,,,,,,,,,,,,
925,Combo,GOAL_TAP_TROLLS_SKYLANDER,TapShootTrollSkylander,Trolls,999,999,500,5000,2,1,,,Any,,,,,,,,,,,,,,,
926,Combo,GOAL_TAP_TROLLS_SKYLANDER_ONE_RUN,TapShootTrollSkylander,Trolls,30,40,30,60,2,1,X,,Any,,,,,,,,,,,,,,,
927,Combo,GOAL_TAP_TROLLS_SKYLANDER_ONE_RUN,TapShootTrollSkylander,Trolls,35,45,40,80,2,1,X,,Any,,,,,,,,,,,,,,,
928,Combo,GOAL_TAP_TROLLS_SKYLANDER_ONE_RUN,TapShootTrollSkylander,Trolls,40,50,50,100,2,1,X,,Any,,,,,,,,,,,,,,,
929,Combo,GOAL_TAP_TROLLS_SKYLANDER_ONE_RUN,TapShootTrollSkylander,Trolls,999,999,75,150,3,1,X,,Any,,,,,,,,,,,,,,,
930,Shoot,GOAL_EXPLOSIVE_BARRELS,ShootCrate,ExplosiveBarrel,0,4,1,10,1,,,,,,,,,,,,,,ExplosiveBarrel,,,,,
931,Shoot,GOAL_EXPLOSIVE_BARRELS,ShootCrate,ExplosiveBarrel,5,15,2,20,2,,,,,,,,,,,,,,ExplosiveBarrel,,,,,
932,Shoot,GOAL_EXPLOSIVE_BARRELS,ShootCrate,ExplosiveBarrel,10,20,3,30,1,,,,,,,,,,,,,,ExplosiveBarrel,,,,,
933,Shoot,GOAL_EXPLOSIVE_BARRELS,ShootCrate,ExplosiveBarrel,15,25,5,50,2,,,,,,,,,,,,,,ExplosiveBarrel,,,,,
934,Shoot,GOAL_EXPLOSIVE_BARRELS,ShootCrate,ExplosiveBarrel,20,30,10,100,1,,,,,,,,,,,,,,ExplosiveBarrel,,,,,
935,Shoot,GOAL_EXPLOSIVE_BARRELS,ShootCrate,ExplosiveBarrel,25,35,15,150,2,,,,,,,,,,,,,,ExplosiveBarrel,,,,,
936,Shoot,GOAL_EXPLOSIVE_BARRELS,ShootCrate,ExplosiveBarrel,30,40,20,200,1,,,,,,,,,,,,,,ExplosiveBarrel,,,,,
937,Shoot,GOAL_EXPLOSIVE_BARRELS,ShootCrate,ExplosiveBarrel,35,45,30,300,2,,,,,,,,,,,,,,ExplosiveBarrel,,,,,
938,Shoot,GOAL_EXPLOSIVE_BARRELS,ShootCrate,ExplosiveBarrel,40,50,40,400,1,,,,,,,,,,,,,,ExplosiveBarrel,,,,,
939,Shoot,GOAL_EXPLOSIVE_BARRELS,ShootCrate,ExplosiveBarrel,45,50,50,500,2,,,,,,,,,,,,,,ExplosiveBarrel,,,,,
940,Shoot,GOAL_EXPLOSIVE_BARRELS,ShootCrate,ExplosiveBarrel,50,50,60,600,1,,,,,,,,,,,,,,ExplosiveBarrel,,,,,
941,Shoot,GOAL_EXPLOSIVE_BARRELS,ShootCrate,ExplosiveBarrel,999,999,60,600,2,,,,,,,,,,,,,,ExplosiveBarrel,,,,,
942,Shoot,GOAL_EXPLOSIVE_BARRELS_ONE_RUN,ShootCrate,ExplosiveBarrel,5,15,2,4,1,,X,,,,,,,,,,,,ExplosiveBarrel,,,,,
943,Shoot,GOAL_EXPLOSIVE_BARRELS_ONE_RUN,ShootCrate,ExplosiveBarrel,10,20,2,4,1,,X,,,,,,,,,,,,ExplosiveBarrel,,,,,
944,Shoot,GOAL_EXPLOSIVE_BARRELS_ONE_RUN,ShootCrate,ExplosiveBarrel,15,25,2,4,1,,X,,,,,,,,,,,,ExplosiveBarrel,,,,,
945,Shoot,GOAL_EXPLOSIVE_BARRELS_ONE_RUN,ShootCrate,ExplosiveBarrel,20,30,3,6,1,,X,,,,,,,,,,,,ExplosiveBarrel,,,,,
946,Shoot,GOAL_EXPLOSIVE_BARRELS_ONE_RUN,ShootCrate,ExplosiveBarrel,25,35,3,6,1,,X,,,,,,,,,,,,ExplosiveBarrel,,,,,
947,Shoot,GOAL_EXPLOSIVE_BARRELS_ONE_RUN,ShootCrate,ExplosiveBarrel,30,40,4,8,1,,X,,,,,,,,,,,,ExplosiveBarrel,,,,,
948,Shoot,GOAL_EXPLOSIVE_BARRELS_ONE_RUN,ShootCrate,ExplosiveBarrel,35,45,4,8,1,,X,,,,,,,,,,,,ExplosiveBarrel,,,,,
949,Shoot,GOAL_EXPLOSIVE_BARRELS_ONE_RUN,ShootCrate,ExplosiveBarrel,40,50,5,10,1,,X,,,,,,,,,,,,ExplosiveBarrel,,,,,
950,Shoot,GOAL_EXPLOSIVE_BARRELS_ONE_RUN,ShootCrate,ExplosiveBarrel,45,50,5,10,1,,X,,,,,,,,,,,,ExplosiveBarrel,,,,,
951,Shoot,GOAL_EXPLOSIVE_BARRELS_ONE_RUN,ShootCrate,ExplosiveBarrel,50,50,6,12,2,,X,,,,,,,,,,,,ExplosiveBarrel,,,,,
952,Shoot,GOAL_EXPLOSIVE_BARRELS_ONE_RUN,ShootCrate,ExplosiveBarrel,999,999,6,12,3,,X,,,,,,,,,,,,ExplosiveBarrel,,,,,
953,Shoot,GOAL_EXPLOSIVE_BARRELS_ELEMENT,ShootItemElement,ExplosiveBarrel,15,25,15,150,2,,,Random,,,,,,,,,,,ExplosiveBarrel,,,,,
954,Shoot,GOAL_EXPLOSIVE_BARRELS_ELEMENT,ShootItemElement,ExplosiveBarrel,20,30,20,200,1,,,Random,,,,,,,,,,,ExplosiveBarrel,,,,,
955,Shoot,GOAL_EXPLOSIVE_BARRELS_ELEMENT,ShootItemElement,ExplosiveBarrel,25,35,25,250,2,,,Random,,,,,,,,,,,ExplosiveBarrel,,,,,
956,Shoot,GOAL_EXPLOSIVE_BARRELS_ELEMENT,ShootItemElement,ExplosiveBarrel,30,40,30,300,1,,,Random,,,,,,,,,,,ExplosiveBarrel,,,,,
957,Shoot,GOAL_EXPLOSIVE_BARRELS_ELEMENT,ShootItemElement,ExplosiveBarrel,35,45,35,350,2,,,Random,,,,,,,,,,,ExplosiveBarrel,,,,,
958,Shoot,GOAL_EXPLOSIVE_BARRELS_ELEMENT,ShootItemElement,ExplosiveBarrel,40,50,40,400,1,,,Random,,,,,,,,,,,ExplosiveBarrel,,,,,
959,Shoot,GOAL_EXPLOSIVE_BARRELS_ELEMENT,ShootItemElement,ExplosiveBarrel,45,50,45,450,2,,,Random,,,,,,,,,,,ExplosiveBarrel,,,,,
960,Shoot,GOAL_EXPLOSIVE_BARRELS_ELEMENT,ShootItemElement,ExplosiveBarrel,50,50,50,500,1,,,Random,,,,,,,,,,,ExplosiveBarrel,,,,,
961,Shoot,GOAL_EXPLOSIVE_BARRELS_ELEMENT,ShootItemElement,ExplosiveBarrel,999,999,60,600,2,,,Random,,,,,,,,,,,ExplosiveBarrel,,,,,
962,CollectComboCoins,GOAL_ELEMENTAL_COINS,CollectElementalCoins,Coins,20,40,5,50,1,,,,,,,,,,,,,,,,,,,Any
963,CollectComboCoins,GOAL_ELEMENTAL_COINS,CollectElementalCoins,Coins,30,50,5,50,2,,,,,,,,,,,,,,,,,,,Any
964,CollectComboCoins,GOAL_ELEMENTAL_COINS,CollectElementalCoins,Coins,30,50,5,50,2,,,,,,,,,,,,,,,,,,,Any
965,CollectComboCoins,GOAL_ELEMENTAL_COINS,CollectElementalCoins,Coins,30,50,5,50,2,,,,,,,,,,,,,,,,,,,Any
966,CollectComboCoins,GOAL_ELEMENTAL_COINS,CollectElementalCoins,Coins,30,50,5,50,2,,,,,,,,,,,,,,,,,,,Any
967,CollectComboCoins,GOAL_ELEMENTAL_COINS,CollectElementalCoins,Coins,30,50,5,50,2,,,,,,,,,,,,,,,,,,,Any
968,CollectComboCoins,GOAL_ELEMENTAL_COINS,CollectElementalCoins,Coins,30,50,5,50,2,,,,,,,,,,,,,,,,,,,Any
